STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
28,89,2009,HIVprevalence,267.7,Mississippi,MS,Madison County
28,7,2009,HIVprevalence,267.8,Mississippi,MS,Attala County
28,161,2016,HIVprevalence,267.9,Mississippi,MS,Yalobusha County
28,101,2013,HIVprevalence,268.2,Mississippi,MS,Newton County
28,61,2015,HIVprevalence,268.5,Mississippi,MS,Jasper County
28,107,2016,HIVprevalence,268.7,Mississippi,MS,Panola County
28,21,2011,HIVprevalence,269,Mississippi,MS,Claiborne County
28,67,2014,HIVprevalence,269.4,Mississippi,MS,Jones County
28,25,2015,HIVprevalence,269.5,Mississippi,MS,Clay County
28,67,2013,HIVprevalence,269.9,Mississippi,MS,Jones County
28,87,2016,HIVprevalence,270.6,Mississippi,MS,Lowndes County
28,87,2008,HIVprevalence,270.8,Mississippi,MS,Lowndes County
28,25,2016,HIVprevalence,270.8,Mississippi,MS,Clay County
28,131,2016,HIVprevalence,270.9,Mississippi,MS,Stone County
28,89,2011,HIVprevalence,271.5,Mississippi,MS,Madison County
28,157,2014,HIVprevalence,271.5,Mississippi,MS,Wilkinson County
28,87,2011,HIVprevalence,271.6,Mississippi,MS,Lowndes County
28,15,2014,HIVprevalence,273.1,Mississippi,MS,Carroll County
28,125,2008,HIVprevalence,276.1,Mississippi,MS,Sharkey County
28,89,2013,HIVprevalence,276.3,Mississippi,MS,Madison County
28,67,2016,HIVprevalence,277,Mississippi,MS,Jones County
28,53,2009,HIVprevalence,277.1,Mississippi,MS,Humphreys County
28,65,2010,HIVprevalence,277.2,Mississippi,MS,Jefferson Davis County
28,91,2014,HIVprevalence,278.3,Mississippi,MS,Marion County
28,101,2014,HIVprevalence,278.5,Mississippi,MS,Newton County
28,91,2016,HIVprevalence,278.6,Mississippi,MS,Marion County
28,157,2010,HIVprevalence,279.8,Mississippi,MS,Wilkinson County
28,131,2014,HIVprevalence,280.1,Mississippi,MS,Stone County
28,89,2012,HIVprevalence,280.3,Mississippi,MS,Madison County
28,21,2012,HIVprevalence,280.8,Mississippi,MS,Claiborne County
28,157,2013,HIVprevalence,281.3,Mississippi,MS,Wilkinson County
28,61,2016,HIVprevalence,282.5,Mississippi,MS,Jasper County
28,67,2009,HIVprevalence,283,Mississippi,MS,Jones County
28,87,2009,HIVprevalence,285.4,Mississippi,MS,Lowndes County
28,87,2010,HIVprevalence,287.4,Mississippi,MS,Lowndes County
28,23,2008,HIVprevalence,287.8,Mississippi,MS,Clarke County
28,89,2014,HIVprevalence,287.9,Mississippi,MS,Madison County
28,65,2014,HIVprevalence,289,Mississippi,MS,Jefferson Davis County
28,157,2016,HIVprevalence,289.1,Mississippi,MS,Wilkinson County
28,15,2010,HIVprevalence,289.3,Mississippi,MS,Carroll County
28,123,2013,HIVprevalence,289.7,Mississippi,MS,Scott County
28,103,2010,HIVprevalence,290.9,Mississippi,MS,Noxubee County
28,101,2015,HIVprevalence,290.9,Mississippi,MS,Newton County
28,31,2014,HIVprevalence,293.3,Mississippi,MS,Covington County
28,93,2016,HIVprevalence,294.4,Mississippi,MS,Marshall County
28,23,2011,HIVprevalence,297,Mississippi,MS,Clarke County
28,61,2013,HIVprevalence,297.8,Mississippi,MS,Jasper County
28,123,2010,HIVprevalence,298.7,Mississippi,MS,Scott County
28,89,2015,HIVprevalence,299.7,Mississippi,MS,Madison County
28,81,2016,HIVprevalence,300.2,Mississippi,MS,Lee County
28,123,2014,HIVprevalence,301.3,Mississippi,MS,Scott County
28,123,2016,HIVprevalence,302.1,Mississippi,MS,Scott County
28,125,2009,HIVprevalence,305,Mississippi,MS,Sharkey County
28,63,2012,HIVprevalence,310.8,Mississippi,MS,Jefferson County
28,121,2016,HIVprevalence,311.6,Mississippi,MS,Rankin County
28,97,2014,HIVprevalence,311.8,Mississippi,MS,Montgomery County
28,113,2009,HIVprevalence,312.2,Mississippi,MS,Pike County
28,123,2008,HIVprevalence,312.3,Mississippi,MS,Scott County
28,23,2012,HIVprevalence,313.1,Mississippi,MS,Clarke County
28,77,2008,HIVprevalence,313.2,Mississippi,MS,Lawrence County
28,75,2010,HIVprevalence,315.1,Mississippi,MS,Lauderdale County
28,123,2015,HIVprevalence,315.1,Mississippi,MS,Scott County
28,103,2011,HIVprevalence,316,Mississippi,MS,Noxubee County
28,157,2012,HIVprevalence,317,Mississippi,MS,Wilkinson County
28,77,2013,HIVprevalence,317.4,Mississippi,MS,Lawrence County
28,113,2008,HIVprevalence,320.5,Mississippi,MS,Pike County
28,21,2015,HIVprevalence,323.6,Mississippi,MS,Claiborne County
28,75,2013,HIVprevalence,324.8,Mississippi,MS,Lauderdale County
28,23,2009,HIVprevalence,325.7,Mississippi,MS,Clarke County
28,157,2011,HIVprevalence,326.3,Mississippi,MS,Wilkinson County
28,157,2015,HIVprevalence,326.4,Mississippi,MS,Wilkinson County
28,97,2009,HIVprevalence,327.4,Mississippi,MS,Montgomery County
28,1,2010,HIVprevalence,327.4,Mississippi,MS,Adams County
28,47,2010,HIVprevalence,328.4,Mississippi,MS,Harrison County
28,97,2013,HIVprevalence,329.3,Mississippi,MS,Montgomery County
28,97,2015,HIVprevalence,329.7,Mississippi,MS,Montgomery County
28,123,2009,HIVprevalence,330,Mississippi,MS,Scott County
28,75,2011,HIVprevalence,330.5,Mississippi,MS,Lauderdale County
28,65,2011,HIVprevalence,330.6,Mississippi,MS,Jefferson Davis County
28,31,2013,HIVprevalence,331.4,Mississippi,MS,Covington County
28,29,2008,HIVprevalence,335.8,Mississippi,MS,Copiah County
28,1,2008,HIVprevalence,337.2,Mississippi,MS,Adams County
28,75,2012,HIVprevalence,337.4,Mississippi,MS,Lauderdale County
28,37,2013,HIVprevalence,337.8,Mississippi,MS,Franklin County
28,15,2011,HIVprevalence,338.1,Mississippi,MS,Carroll County
28,123,2012,HIVprevalence,338.4,Mississippi,MS,Scott County
28,77,2009,HIVprevalence,339.2,Mississippi,MS,Lawrence County
28,23,2010,HIVprevalence,340.2,Mississippi,MS,Clarke County
28,123,2011,HIVprevalence,342.7,Mississippi,MS,Scott County
28,97,2008,HIVprevalence,343,Mississippi,MS,Montgomery County
28,23,2014,HIVprevalence,344.5,Mississippi,MS,Clarke County
28,47,2011,HIVprevalence,345.2,Mississippi,MS,Harrison County
28,63,2011,HIVprevalence,345.5,Mississippi,MS,Jefferson County
28,51,2009,HIVprevalence,345.8,Mississippi,MS,Holmes County
28,51,2008,HIVprevalence,347,Mississippi,MS,Holmes County
28,1,2011,HIVprevalence,347.3,Mississippi,MS,Adams County
28,21,2014,HIVprevalence,348.3,Mississippi,MS,Claiborne County
28,47,2012,HIVprevalence,349.1,Mississippi,MS,Harrison County
28,15,2012,HIVprevalence,349.9,Mississippi,MS,Carroll County
28,1,2009,HIVprevalence,350.3,Mississippi,MS,Adams County
28,15,2013,HIVprevalence,351.1,Mississippi,MS,Carroll County
28,77,2016,HIVprevalence,351.2,Mississippi,MS,Lawrence County
28,65,2012,HIVprevalence,351.6,Mississippi,MS,Jefferson Davis County
28,149,2016,HIVprevalence,352,Mississippi,MS,Warren County
28,121,2014,HIVprevalence,354.3,Mississippi,MS,Rankin County
28,121,2010,HIVprevalence,354.8,Mississippi,MS,Rankin County
28,47,2013,HIVprevalence,354.9,Mississippi,MS,Harrison County
28,23,2015,HIVprevalence,355.9,Mississippi,MS,Clarke County
28,47,2008,HIVprevalence,357.1,Mississippi,MS,Harrison County
28,103,2016,HIVprevalence,357.3,Mississippi,MS,Noxubee County
28,75,2016,HIVprevalence,357.8,Mississippi,MS,Lauderdale County
28,97,2011,HIVprevalence,358.5,Mississippi,MS,Montgomery County
28,75,2008,HIVprevalence,359.3,Mississippi,MS,Lauderdale County
28,63,2016,HIVprevalence,360,Mississippi,MS,Jefferson County
28,119,2008,HIVprevalence,360.1,Mississippi,MS,Quitman County
28,75,2009,HIVprevalence,360.1,Mississippi,MS,Lauderdale County
28,121,2015,HIVprevalence,361,Mississippi,MS,Rankin County
28,47,2009,HIVprevalence,361.3,Mississippi,MS,Harrison County
28,97,2016,HIVprevalence,362.1,Mississippi,MS,Montgomery County
28,97,2012,HIVprevalence,362.9,Mississippi,MS,Montgomery County
28,103,2012,HIVprevalence,362.9,Mississippi,MS,Noxubee County
28,65,2008,HIVprevalence,364,Mississippi,MS,Jefferson Davis County
28,23,2016,HIVprevalence,366,Mississippi,MS,Clarke County
28,97,2010,HIVprevalence,366.7,Mississippi,MS,Montgomery County
28,65,2009,HIVprevalence,367,Mississippi,MS,Jefferson Davis County
28,47,2014,HIVprevalence,367.7,Mississippi,MS,Harrison County
28,75,2014,HIVprevalence,368.3,Mississippi,MS,Lauderdale County
28,1,2012,HIVprevalence,368.4,Mississippi,MS,Adams County
28,63,2010,HIVprevalence,371.2,Mississippi,MS,Jefferson County
28,119,2013,HIVprevalence,372.7,Mississippi,MS,Quitman County
28,47,2016,HIVprevalence,372.7,Mississippi,MS,Harrison County
28,77,2012,HIVprevalence,374.3,Mississippi,MS,Lawrence County
28,65,2013,HIVprevalence,374.5,Mississippi,MS,Jefferson Davis County
28,1,2016,HIVprevalence,374.8,Mississippi,MS,Adams County
28,51,2010,HIVprevalence,376,Mississippi,MS,Holmes County
28,47,2015,HIVprevalence,376,Mississippi,MS,Harrison County
28,21,2013,HIVprevalence,376.4,Mississippi,MS,Claiborne County
28,149,2010,HIVprevalence,376.8,Mississippi,MS,Warren County
28,29,2009,HIVprevalence,376.9,Mississippi,MS,Copiah County
28,149,2012,HIVprevalence,376.9,Mississippi,MS,Warren County
28,11,2011,HIVprevalence,377.8,Mississippi,MS,Bolivar County
28,121,2013,HIVprevalence,378.5,Mississippi,MS,Rankin County
28,29,2016,HIVprevalence,378.5,Mississippi,MS,Copiah County
28,63,2009,HIVprevalence,378.8,Mississippi,MS,Jefferson County
28,43,2012,HIVprevalence,379.2,Mississippi,MS,Grenada County
28,121,2012,HIVprevalence,379.3,Mississippi,MS,Rankin County
28,63,2014,HIVprevalence,379.4,Mississippi,MS,Jefferson County
28,11,2012,HIVprevalence,379.5,Mississippi,MS,Bolivar County
28,1,2014,HIVprevalence,379.5,Mississippi,MS,Adams County
28,43,2014,HIVprevalence,380,Mississippi,MS,Grenada County
28,149,2013,HIVprevalence,382.5,Mississippi,MS,Warren County
28,119,2009,HIVprevalence,384.2,Mississippi,MS,Quitman County
28,149,2011,HIVprevalence,384.9,Mississippi,MS,Warren County
28,11,2008,HIVprevalence,386.6,Mississippi,MS,Bolivar County
28,1,2015,HIVprevalence,386.8,Mississippi,MS,Adams County
28,11,2010,HIVprevalence,388.4,Mississippi,MS,Bolivar County
28,77,2011,HIVprevalence,392.1,Mississippi,MS,Lawrence County
28,1,2013,HIVprevalence,393,Mississippi,MS,Adams County
28,119,2014,HIVprevalence,393,Mississippi,MS,Quitman County
28,29,2010,HIVprevalence,393.2,Mississippi,MS,Copiah County
28,11,2009,HIVprevalence,393.7,Mississippi,MS,Bolivar County
28,43,2015,HIVprevalence,394.2,Mississippi,MS,Grenada County
28,63,2008,HIVprevalence,394.4,Mississippi,MS,Jefferson County
28,53,2011,HIVprevalence,394.6,Mississippi,MS,Humphreys County
28,11,2013,HIVprevalence,394.9,Mississippi,MS,Bolivar County
28,75,2015,HIVprevalence,395.3,Mississippi,MS,Lauderdale County
28,121,2008,HIVprevalence,395.4,Mississippi,MS,Rankin County
28,103,2014,HIVprevalence,397.2,Mississippi,MS,Noxubee County
28,29,2011,HIVprevalence,399.5,Mississippi,MS,Copiah County
28,121,2009,HIVprevalence,399.7,Mississippi,MS,Rankin County
28,103,2015,HIVprevalence,401.1,Mississippi,MS,Noxubee County
28,113,2010,HIVprevalence,402.3,Mississippi,MS,Pike County
28,121,2011,HIVprevalence,403.6,Mississippi,MS,Rankin County
28,77,2010,HIVprevalence,406.3,Mississippi,MS,Lawrence County
28,149,2014,HIVprevalence,407,Mississippi,MS,Warren County
28,51,2011,HIVprevalence,408.4,Mississippi,MS,Holmes County
28,53,2012,HIVprevalence,409.6,Mississippi,MS,Humphreys County
28,103,2013,HIVprevalence,409.6,Mississippi,MS,Noxubee County
28,29,2012,HIVprevalence,410.3,Mississippi,MS,Copiah County
28,151,2008,HIVprevalence,411.5,Mississippi,MS,Washington County
28,149,2015,HIVprevalence,412.6,Mississippi,MS,Warren County
28,43,2013,HIVprevalence,413.7,Mississippi,MS,Grenada County
28,43,2016,HIVprevalence,415.1,Mississippi,MS,Grenada County
28,11,2014,HIVprevalence,417.4,Mississippi,MS,Bolivar County
28,53,2015,HIVprevalence,417.4,Mississippi,MS,Humphreys County
28,43,2010,HIVprevalence,420.2,Mississippi,MS,Grenada County
28,53,2016,HIVprevalence,420.5,Mississippi,MS,Humphreys County
28,77,2015,HIVprevalence,421.2,Mississippi,MS,Lawrence County
28,51,2012,HIVprevalence,424,Mississippi,MS,Holmes County
28,29,2013,HIVprevalence,424.1,Mississippi,MS,Copiah County
28,163,2013,HIVprevalence,424.4,Mississippi,MS,Yazoo County
28,29,2014,HIVprevalence,425.6,Mississippi,MS,Copiah County
28,113,2016,HIVprevalence,426.5,Mississippi,MS,Pike County
28,83,2010,HIVprevalence,426.7,Mississippi,MS,Leflore County
28,113,2011,HIVprevalence,426.9,Mississippi,MS,Pike County
28,29,2015,HIVprevalence,427.1,Mississippi,MS,Copiah County
28,53,2014,HIVprevalence,428.5,Mississippi,MS,Humphreys County
28,43,2008,HIVprevalence,429,Mississippi,MS,Grenada County
28,151,2009,HIVprevalence,432.9,Mississippi,MS,Washington County
28,113,2012,HIVprevalence,434,Mississippi,MS,Pike County
28,11,2016,HIVprevalence,434.3,Mississippi,MS,Bolivar County
28,53,2010,HIVprevalence,434.9,Mississippi,MS,Humphreys County
28,43,2009,HIVprevalence,435.3,Mississippi,MS,Grenada County
28,149,2009,HIVprevalence,435.6,Mississippi,MS,Warren County
28,35,2008,HIVprevalence,436.2,Mississippi,MS,Forrest County
28,83,2012,HIVprevalence,437.1,Mississippi,MS,Leflore County
28,113,2013,HIVprevalence,439.7,Mississippi,MS,Pike County
28,77,2014,HIVprevalence,442.3,Mississippi,MS,Lawrence County
28,149,2008,HIVprevalence,443.2,Mississippi,MS,Warren County
28,83,2011,HIVprevalence,443.2,Mississippi,MS,Leflore County
28,163,2010,HIVprevalence,446.6,Mississippi,MS,Yazoo County
28,63,2015,HIVprevalence,448.8,Mississippi,MS,Jefferson County
28,35,2009,HIVprevalence,449.5,Mississippi,MS,Forrest County
28,11,2015,HIVprevalence,449.8,Mississippi,MS,Bolivar County
28,51,2013,HIVprevalence,451.1,Mississippi,MS,Holmes County
28,83,2008,HIVprevalence,451.9,Mississippi,MS,Leflore County
28,119,2012,HIVprevalence,453.6,Mississippi,MS,Quitman County
28,43,2011,HIVprevalence,457.7,Mississippi,MS,Grenada County
28,83,2013,HIVprevalence,457.8,Mississippi,MS,Leflore County
28,83,2009,HIVprevalence,461.4,Mississippi,MS,Leflore County
28,113,2015,HIVprevalence,464.9,Mississippi,MS,Pike County
28,163,2011,HIVprevalence,465.9,Mississippi,MS,Yazoo County
28,163,2016,HIVprevalence,466.1,Mississippi,MS,Yazoo County
28,119,2015,HIVprevalence,466.8,Mississippi,MS,Quitman County
28,163,2008,HIVprevalence,466.9,Mississippi,MS,Yazoo County
28,163,2009,HIVprevalence,467.7,Mississippi,MS,Yazoo County
28,113,2014,HIVprevalence,467.8,Mississippi,MS,Pike County
28,51,2014,HIVprevalence,469.8,Mississippi,MS,Holmes County
28,83,2014,HIVprevalence,470.3,Mississippi,MS,Leflore County
28,51,2016,HIVprevalence,473.1,Mississippi,MS,Holmes County
28,51,2015,HIVprevalence,474.1,Mississippi,MS,Holmes County
28,83,2015,HIVprevalence,478.3,Mississippi,MS,Leflore County
28,151,2014,HIVprevalence,482.8,Mississippi,MS,Washington County
28,151,2013,HIVprevalence,483.3,Mississippi,MS,Washington County
28,151,2012,HIVprevalence,483.8,Mississippi,MS,Washington County
28,151,2010,HIVprevalence,486.9,Mississippi,MS,Washington County
28,151,2015,HIVprevalence,490.2,Mississippi,MS,Washington County
28,163,2012,HIVprevalence,493.1,Mississippi,MS,Yazoo County
28,151,2011,HIVprevalence,502.6,Mississippi,MS,Washington County
28,119,2016,HIVprevalence,505,Mississippi,MS,Quitman County
28,83,2016,HIVprevalence,507.5,Mississippi,MS,Leflore County
28,41,2011,HIVprevalence,508.5,Mississippi,MS,Greene County
28,163,2014,HIVprevalence,513.2,Mississippi,MS,Yazoo County
28,119,2011,HIVprevalence,517.1,Mississippi,MS,Quitman County
28,119,2010,HIVprevalence,524.6,Mississippi,MS,Quitman County
28,163,2015,HIVprevalence,525.8,Mississippi,MS,Yazoo County
28,35,2010,HIVprevalence,531.9,Mississippi,MS,Forrest County
28,151,2016,HIVprevalence,531.9,Mississippi,MS,Washington County
28,23,2013,HIVprevalence,547.5,Mississippi,MS,Clarke County
28,35,2013,HIVprevalence,557.6,Mississippi,MS,Forrest County
28,35,2014,HIVprevalence,570.6,Mississippi,MS,Forrest County
28,35,2012,HIVprevalence,582,Mississippi,MS,Forrest County
28,35,2011,HIVprevalence,585.6,Mississippi,MS,Forrest County
28,53,2013,HIVprevalence,603.6,Mississippi,MS,Humphreys County
28,27,2010,HIVprevalence,623.9,Mississippi,MS,Coahoma County
28,35,2015,HIVprevalence,626.5,Mississippi,MS,Forrest County
28,35,2016,HIVprevalence,629,Mississippi,MS,Forrest County
28,41,2013,HIVprevalence,636.5,Mississippi,MS,Greene County
28,27,2008,HIVprevalence,642.6,Mississippi,MS,Coahoma County
28,143,2008,HIVprevalence,647.5,Mississippi,MS,Tunica County
28,27,2011,HIVprevalence,648.9,Mississippi,MS,Coahoma County
28,41,2012,HIVprevalence,660.7,Mississippi,MS,Greene County
28,133,2008,HIVprevalence,688.1,Mississippi,MS,Sunflower County
28,143,2009,HIVprevalence,689.9,Mississippi,MS,Tunica County
28,27,2009,HIVprevalence,691.5,Mississippi,MS,Coahoma County
28,143,2010,HIVprevalence,703.9,Mississippi,MS,Tunica County
28,133,2009,HIVprevalence,706.4,Mississippi,MS,Sunflower County
28,27,2012,HIVprevalence,721.1,Mississippi,MS,Coahoma County
28,143,2014,HIVprevalence,759.4,Mississippi,MS,Tunica County
28,143,2013,HIVprevalence,763.1,Mississippi,MS,Tunica County
28,143,2011,HIVprevalence,774.3,Mississippi,MS,Tunica County
28,143,2012,HIVprevalence,775,Mississippi,MS,Tunica County
28,41,2014,HIVprevalence,778.5,Mississippi,MS,Greene County
28,27,2013,HIVprevalence,782.1,Mississippi,MS,Coahoma County
28,27,2014,HIVprevalence,796,Mississippi,MS,Coahoma County
28,41,2015,HIVprevalence,801.3,Mississippi,MS,Greene County
28,41,2016,HIVprevalence,809.8,Mississippi,MS,Greene County
28,27,2015,HIVprevalence,813,Mississippi,MS,Coahoma County
28,133,2013,HIVprevalence,817.5,Mississippi,MS,Sunflower County
28,143,2016,HIVprevalence,819.4,Mississippi,MS,Tunica County
28,133,2012,HIVprevalence,848.1,Mississippi,MS,Sunflower County
28,143,2015,HIVprevalence,851.3,Mississippi,MS,Tunica County
28,133,2011,HIVprevalence,878.6,Mississippi,MS,Sunflower County
28,133,2016,HIVprevalence,881,Mississippi,MS,Sunflower County
28,133,2015,HIVprevalence,898.4,Mississippi,MS,Sunflower County
28,27,2016,HIVprevalence,904.3,Mississippi,MS,Coahoma County
28,133,2014,HIVprevalence,909.2,Mississippi,MS,Sunflower County
28,133,2010,HIVprevalence,1000.7,Mississippi,MS,Sunflower County
28,49,2008,HIVprevalence,1032.7,Mississippi,MS,Hinds County
28,49,2016,HIVprevalence,1036.2,Mississippi,MS,Hinds County
28,49,2010,HIVprevalence,1039.7,Mississippi,MS,Hinds County
28,49,2011,HIVprevalence,1052.1,Mississippi,MS,Hinds County
28,49,2009,HIVprevalence,1062,Mississippi,MS,Hinds County
28,49,2012,HIVprevalence,1077.5,Mississippi,MS,Hinds County
28,49,2013,HIVprevalence,1108.5,Mississippi,MS,Hinds County
28,49,2014,HIVprevalence,1110.2,Mississippi,MS,Hinds County
28,49,2015,HIVprevalence,1171.3,Mississippi,MS,Hinds County
28,55,2008,HIVprevalence,,Mississippi,MS,Issaquena County
28,139,2008,HIVprevalence,,Mississippi,MS,Tippah County
28,55,2009,HIVprevalence,,Mississippi,MS,Issaquena County
28,139,2009,HIVprevalence,,Mississippi,MS,Tippah County
28,55,2010,HIVprevalence,,Mississippi,MS,Issaquena County
28,125,2010,HIVprevalence,,Mississippi,MS,Sharkey County
28,55,2011,HIVprevalence,,Mississippi,MS,Issaquena County
28,141,2011,HIVprevalence,,Mississippi,MS,Tishomingo County
28,55,2012,HIVprevalence,,Mississippi,MS,Issaquena County
28,125,2012,HIVprevalence,,Mississippi,MS,Sharkey County
28,55,2013,HIVprevalence,,Mississippi,MS,Issaquena County
28,125,2013,HIVprevalence,,Mississippi,MS,Sharkey County
28,55,2014,HIVprevalence,,Mississippi,MS,Issaquena County
28,125,2014,HIVprevalence,,Mississippi,MS,Sharkey County
28,55,2015,HIVprevalence,,Mississippi,MS,Issaquena County
28,125,2015,HIVprevalence,,Mississippi,MS,Sharkey County
28,55,2016,HIVprevalence,,Mississippi,MS,Issaquena County
28,125,2016,HIVprevalence,,Mississippi,MS,Sharkey County
29,167,2009,HIVprevalence,19.8,Missouri,MO,Polk County
